release,release_date,filename,url,md5_hash
DepMap Public 21Q1,2021-02-01,Achilles_raw_readcounts_failures.csv,https://ndownloader.figshare.com/files/26261401,
DepMap Public 21Q1,2021-02-01,Achilles_logfold_change.csv,https://ndownloader.figshare.com/files/26261431,
DepMap Public 21Q1,2021-02-01,Achilles_logfold_change_failures.csv,https://ndownloader.figshare.com/files/26261386,
DepMap Public 21Q1,2021-02-01,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/26261287,
DepMap Public 21Q1,2021-02-01,Achilles_replicate_map.csv,https://ndownloader.figshare.com/files/26261434,
DepMap Public 21Q1,2021-02-01,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/26261278,
DepMap Public 21Q1,2021-02-01,Achilles_high_variance_genes.csv,https://ndownloader.figshare.com/files/26261299,
DepMap Public 21Q1,2021-02-01,CCLE_RNAseq_reads.csv,https://ndownloader.figshare.com/files/26261530,
DepMap Public 21Q1,2021-02-01,CCLE_expression_full.csv,https://ndownloader.figshare.com/files/26261500,
DepMap Public 21Q1,2021-02-01,CCLE_expression.csv,https://ndownloader.figshare.com/files/26261476,
DepMap Public 21Q1,2021-02-01,CCLE_RNAseq_transcripts.csv,https://ndownloader.figshare.com/files/26261560,
DepMap Public 21Q1,2021-02-01,CCLE_segment_cn.csv,https://ndownloader.figshare.com/files/26261542,
DepMap Public 21Q1,2021-02-01,CCLE_gene_cn.csv,https://ndownloader.figshare.com/files/26261524,
DepMap Public 21Q1,2021-02-01,CCLE_fusions.csv,https://ndownloader.figshare.com/files/26261512,
DepMap Public 21Q1,2021-02-01,CCLE_fusions_unfiltered.csv,https://ndownloader.figshare.com/files/26261515,
DepMap Public 21Q1,2021-02-01,CCLE_mutations.csv,https://ndownloader.figshare.com/files/26261527,
DepMap Public 21Q1,2021-02-01,sample_info.csv,https://ndownloader.figshare.com/files/26261569,
DepMap Public 20Q4 v2,2020-12-18,Achilles_common_essentials.csv,https://ndownloader.figshare.com/files/25770002,380fa2680e0fd2a6919d9d904494222e
DepMap Public 20Q4 v2,2020-12-18,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/25494350,f5fd91e4b221599b968122e3f5e5bd08
DepMap Public 20Q4 v2,2020-12-18,Achilles_gene_dependency.csv,https://ndownloader.figshare.com/files/25770032,ef1de323d4827e31b4a40beb70cbdd3b
DepMap Public 20Q4 v2,2020-12-18,Achilles_gene_effect.csv,https://ndownloader.figshare.com/files/25770029,146b4847741c75ae58c1471adae15fff
DepMap Public 20Q4 v2,2020-12-18,Achilles_gene_effect_unscaled.csv,https://ndownloader.figshare.com/files/25770041,9fe9e45ebcbc65fbc0d770ec23ef208f
DepMap Public 20Q4 v2,2020-12-18,Achilles_guide_efficacy.csv,https://ndownloader.figshare.com/files/25770008,950610921105bdda687cd5ad197f7116
DepMap Public 20Q4 v2,2020-12-18,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/25494356,530fe04ad28f61db9f6d9c1d52be46bc
DepMap Public 20Q4 v2,2020-12-18,Achilles_high_variance_genes.csv,https://ndownloader.figshare.com/files/25494368,c473da4b21a15b702f9afad4bd2e3801
DepMap Public 20Q4 v2,2020-12-18,Achilles_logfold_change.csv,https://ndownloader.figshare.com/files/25770053,859028160f4a642b7744fed08a2082e7
DepMap Public 20Q4 v2,2020-12-18,Achilles_logfold_change_failures.csv,https://ndownloader.figshare.com/files/25770038,86c91874a74ed512cdd7ef0bd12e5c5d
DepMap Public 20Q4 v2,2020-12-18,Achilles_raw_readcounts.csv,https://ndownloader.figshare.com/files/25770044,8fa5c4c85ff72de96f6ed6422c2e3aa6
DepMap Public 20Q4 v2,2020-12-18,Achilles_raw_readcounts_failures.csv,https://ndownloader.figshare.com/files/25770050,8fa5c4c85ff72de96f6ed6422c2e3aa6
DepMap Public 20Q4 v2,2020-12-18,Achilles_replicate_map.csv,https://ndownloader.figshare.com/files/25770047,9ea0db66e8c6c131d9bb8e1e469770dc
DepMap Public 20Q4 v2,2020-12-18,CCLE_RNAseq_reads.csv,https://ndownloader.figshare.com/files/25797008,6784a751f9b0cce12899b7fda14be83a
DepMap Public 20Q4 v2,2020-12-18,CCLE_RNAseq_transcripts.csv,https://ndownloader.figshare.com/files/25797206,a26c80bf05451b1c34a0cfd6075e11e7
DepMap Public 20Q4 v2,2020-12-18,CCLE_expression.csv,https://ndownloader.figshare.com/files/25797011,c694db391bd09d922d9843f68f705346
DepMap Public 20Q4 v2,2020-12-18,CCLE_expression_full.csv,https://ndownloader.figshare.com/files/25797014,81fffc13e4f626f6d76a40a673dced26
DepMap Public 20Q4 v2,2020-12-18,CCLE_fusions.csv,https://ndownloader.figshare.com/files/25494407,46f9decef8e40dd6bbad0a669f9d0361
DepMap Public 20Q4 v2,2020-12-18,CCLE_fusions_unfiltered.csv,https://ndownloader.figshare.com/files/25494410,be791befcea6ab15ffb0f8ffced9e739
DepMap Public 20Q4 v2,2020-12-18,CCLE_gene_cn.csv,https://ndownloader.figshare.com/files/25770017,04e5fd598c1b41c74a5987d9ffd804ec
DepMap Public 20Q4 v2,2020-12-18,CCLE_mutations.csv,https://ndownloader.figshare.com/files/25494419,53069669c00d924785435defde132cdd
DepMap Public 20Q4 v2,2020-12-18,CCLE_segment_cn.csv,https://ndownloader.figshare.com/files/25770014,bcf1fb505c6c0ec633245aef43153f6a
DepMap Public 20Q4 v2,2020-12-18,README.txt,https://ndownloader.figshare.com/files/25797005,97e008c2a794dc3f607f5ce1d5c6c01d
DepMap Public 20Q4 v2,2020-12-18,common_essentials.csv,https://ndownloader.figshare.com/files/25494434,585c16921f2effa765a9c7cc66105a82
DepMap Public 20Q4 v2,2020-12-18,nonessentials.csv,https://ndownloader.figshare.com/files/25494437,99250c5fd97405997a3f4e3f433e1835
DepMap Public 20Q4 v2,2020-12-18,sample_info.csv,https://ndownloader.figshare.com/files/25494443,596a6c7e5d8fe4d25fffd18ba56725e6
DepMap Public 20Q4,2020-11-15,common_essentials.csv,https://ndownloader.figshare.com/files/25494434,585c16921f2effa765a9c7cc66105a82
DepMap Public 20Q4,2020-11-15,nonessentials.csv,https://ndownloader.figshare.com/files/25494437,99250c5fd97405997a3f4e3f433e1835
DepMap Public 20Q4,2020-11-15,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/25494356,530fe04ad28f61db9f6d9c1d52be46bc
DepMap Public 20Q4,2020-11-15,Achilles_high_variance_genes.csv,https://ndownloader.figshare.com/files/25494368,c473da4b21a15b702f9afad4bd2e3801
DepMap Public 20Q4,2020-11-15,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/25494350,f5fd91e4b221599b968122e3f5e5bd08
DepMap Public 20Q4,2020-11-15,CCLE_expression.csv,https://ndownloader.figshare.com/files/25494389,c694db391bd09d922d9843f68f705346
DepMap Public 20Q4,2020-11-15,CCLE_fusions.csv,https://ndownloader.figshare.com/files/25494407,46f9decef8e40dd6bbad0a669f9d0361
DepMap Public 20Q4,2020-11-15,CCLE_fusions_unfiltered.csv,https://ndownloader.figshare.com/files/25494410,be791befcea6ab15ffb0f8ffced9e739
DepMap Public 20Q4,2020-11-15,CCLE_mutations.csv,https://ndownloader.figshare.com/files/25494419,53069669c00d924785435defde132cdd
DepMap Public 20Q4,2020-11-15,README.txt,https://ndownloader.figshare.com/files/25494749,24b07fff2b5a2fd795f4c3c33fc78995
DepMap Public 20Q4,2020-11-15,sample_info.csv,https://ndownloader.figshare.com/files/25494443,596a6c7e5d8fe4d25fffd18ba56725e6
DepMap Public 20Q3,2020-09-09,Achilles_gene_effect_unscaled.csv,https://ndownloader.figshare.com/files/24613301,9fe9e45ebcbc65fbc0d770ec23ef208f
DepMap Public 20Q3,2020-09-09,Achilles_gene_effect.csv,https://ndownloader.figshare.com/files/24613292,146b4847741c75ae58c1471adae15fff
DepMap Public 20Q3,2020-09-09,Achilles_gene_dependency.csv,https://ndownloader.figshare.com/files/24613298,ef1de323d4827e31b4a40beb70cbdd3b
DepMap Public 20Q3,2020-09-09,Achilles_guide_efficacy.csv,https://ndownloader.figshare.com/files/24613289,950610921105bdda687cd5ad197f7116
DepMap Public 20Q3,2020-09-09,Achilles_common_essentials.csv,https://ndownloader.figshare.com/files/24613283,380fa2680e0fd2a6919d9d904494222e
DepMap Public 20Q3,2020-09-09,common_essentials.csv,https://ndownloader.figshare.com/files/24613385,585c16921f2effa765a9c7cc66105a82
DepMap Public 20Q3,2020-09-09,nonessentials.csv,https://ndownloader.figshare.com/files/24613388,99250c5fd97405997a3f4e3f433e1835
DepMap Public 20Q3,2020-09-09,Achilles_logfold_change.csv,https://ndownloader.figshare.com/files/24613358,859028160f4a642b7744fed08a2082e7
DepMap Public 20Q3,2020-09-09,Achilles_logfold_change_failures.csv,https://ndownloader.figshare.com/files/24613313,86c91874a74ed512cdd7ef0bd12e5c5d
DepMap Public 20Q3,2020-09-09,Achilles_raw_readcounts.csv,https://ndownloader.figshare.com/files/24613316,8fa5c4c85ff72de96f6ed6422c2e3aa6
DepMap Public 20Q3,2020-09-09,Achilles_raw_readcounts_failures.csv,https://ndownloader.figshare.com/files/24613319,8fa5c4c85ff72de96f6ed6422c2e3aa6
DepMap Public 20Q3,2020-09-09,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/24613295,3d4319fee96301f1adbeb52b8534d9fa
DepMap Public 20Q3,2020-09-09,Achilles_high_variance_genes.csv,https://ndownloader.figshare.com/files/24613304,c473da4b21a15b702f9afad4bd2e3801
DepMap Public 20Q3,2020-09-09,Achilles_replicate_map.csv,https://ndownloader.figshare.com/files/24613322,9ea0db66e8c6c131d9bb8e1e469770dc
DepMap Public 20Q3,2020-09-09,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/24613286,3eb1726276886249811d36bb29e0e7b9
DepMap Public 20Q3,2020-09-09,CCLE_RNAseq_reads.csv,https://ndownloader.figshare.com/files/24613361,541baa0ad8f016a8759b9e30a60b330d
DepMap Public 20Q3,2020-09-09,CCLE_expression_full.csv,https://ndownloader.figshare.com/files/24613349,5768d8c5c7e0d65812fb4077543994fd
DepMap Public 20Q3,2020-09-09,CCLE_expression.csv,https://ndownloader.figshare.com/files/24613325,72ec057ef348693313c2c4eaf548a2d7
DepMap Public 20Q3,2020-09-09,CCLE_RNAseq_transcripts.csv,https://ndownloader.figshare.com/files/24613373,b81c272d49bb2efaf41e5dcb8881c08b
DepMap Public 20Q3,2020-09-09,CCLE_gene_cn.csv,https://ndownloader.figshare.com/files/24613352,04e5fd598c1b41c74a5987d9ffd804ec
DepMap Public 20Q3,2020-09-09,CCLE_segment_cn.csv,https://ndownloader.figshare.com/files/24613379,bcf1fb505c6c0ec633245aef43153f6a
DepMap Public 20Q3,2020-09-09,CCLE_fusions.csv,https://ndownloader.figshare.com/files/24613343,91191fab6600eacbb44aa184ccad27e0
DepMap Public 20Q3,2020-09-09,CCLE_fusions_unfiltered.csv,https://ndownloader.figshare.com/files/24613346,45f4fd1c0cc5e2ccdb3dadd375af8a3e
DepMap Public 20Q3,2020-09-09,CCLE_mutations.csv,https://ndownloader.figshare.com/files/24613355,c8f722f070fa057a0e9f0df498933d58
DepMap Public 20Q3,2020-09-09,README,https://ndownloader.figshare.com/files/24613391,f5dd21f5adac800a9fd38d08cc841790
DepMap Public 20Q3,2020-09-09,sample_info.csv,https://ndownloader.figshare.com/files/24613394,0b57bad913cc8c282c8a6a3b82678c44
DepMap Public 20Q2,2020-05-12,Achilles_gene_effect_unscaled.csv,https://ndownloader.figshare.com/files/22629077,3644ce3fc9f58206b274812ca30f098e
DepMap Public 20Q2,2020-05-12,Achilles_gene_effect.csv,https://ndownloader.figshare.com/files/22629068,c0f8ad484a5b96b035255196dac0e3e3
DepMap Public 20Q2,2020-05-12,Achilles_gene_dependency.csv,https://ndownloader.figshare.com/files/22629071,bed2e161adfdcd2673af5dc4cce589cc
DepMap Public 20Q2,2020-05-12,Achilles_guide_efficacy.csv,https://ndownloader.figshare.com/files/22629065,170188e09c89ab05dca223152e57a9bd
DepMap Public 20Q2,2020-05-12,Achilles_common_essentials.csv,https://ndownloader.figshare.com/files/22629059,b20c45b7e5e8a3b231afc934cccef9ad
DepMap Public 20Q2,2020-05-12,common_essentials.csv,https://ndownloader.figshare.com/files/22629128,585c16921f2effa765a9c7cc66105a82
DepMap Public 20Q2,2020-05-12,nonessentials.csv,https://ndownloader.figshare.com/files/22629131,99250c5fd97405997a3f4e3f433e1835
DepMap Public 20Q2,2020-05-12,Achilles_logfold_change.csv,https://ndownloader.figshare.com/files/22629083,0c96dd44f625294a5f265969922649dc
DepMap Public 20Q2,2020-05-12,Achilles_raw_readcounts.csv,https://ndownloader.figshare.com/files/22629089,830242ace3fac94465db13ec83f4e016
DepMap Public 20Q2,2020-05-12,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/22629074,c701db4f2a71c420cf597aab319fbf06
DepMap Public 20Q2,2020-05-12,Achilles_high_variance_genes.csv,https://ndownloader.figshare.com/files/22629080,c473da4b21a15b702f9afad4bd2e3801
DepMap Public 20Q2,2020-05-12,Achilles_replicate_map.csv,https://ndownloader.figshare.com/files/22629086,c0a94066befa8c299bfadabfe0bf7166
DepMap Public 20Q2,2020-05-12,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/22629062,3eb1726276886249811d36bb29e0e7b9
DepMap Public 20Q2,2020-06-05,CCLE_RNAseq_reads_v2.csv,https://ndownloader.figshare.com/files/22897973,541baa0ad8f016a8759b9e30a60b330d
DepMap Public 20Q2,2020-06-05,CCLE_expression_full_v2.csv,https://ndownloader.figshare.com/files/22897979,5768d8c5c7e0d65812fb4077543994fd
DepMap Public 20Q2,2020-06-05,CCLE_expression_v2.csv,https://ndownloader.figshare.com/files/22897976,72ec057ef348693313c2c4eaf548a2d7
DepMap Public 20Q2,2020-06-05,CCLE_RNAseq_transcripts_v2.csv,https://ndownloader.figshare.com/files/22897985,194a2f62905b7909e16a8bcb0fcf88ab
DepMap Public 20Q2,2020-05-12,CCLE_gene_cn.csv,https://ndownloader.figshare.com/files/22629107,04e5fd598c1b41c74a5987d9ffd804ec
DepMap Public 20Q2,2020-05-12,CCLE_segment_cn.csv,https://ndownloader.figshare.com/files/22629122,bcf1fb505c6c0ec633245aef43153f6a
DepMap Public 20Q2,2020-05-12,CCLE_fusions.csv,https://ndownloader.figshare.com/files/22629101,91191fab6600eacbb44aa184ccad27e0
DepMap Public 20Q2,2020-05-12,CCLE_fusions_unfiltered.csv,https://ndownloader.figshare.com/files/22629104,45f4fd1c0cc5e2ccdb3dadd375af8a3e
DepMap Public 20Q2,2020-05-12,CCLE_mutations.csv,https://ndownloader.figshare.com/files/22629110,c8f722f070fa057a0e9f0df498933d58
DepMap Public 20Q2,2020-06-05,README_v2.txt,https://ndownloader.figshare.com/files/22897970,d447e4c6875f00135e6f45496e963b40
DepMap Public 20Q2,2020-05-12,sample_info.csv,https://ndownloader.figshare.com/files/22629137,449514d879d0eb65838cb816a2efd420
DepMap Public 20Q1,2020-05-05,Achilles_gene_effect_unscaled_v2.csv,https://ndownloader.figshare.com/files/22543841,545c212fe3d8e7a99bf85ba18423079b
DepMap Public 20Q1,2020-05-05,Achilles_gene_effect_v2.csv,https://ndownloader.figshare.com/files/22543691,6e819c723e3842470f30b9e26c1ec7b1
DepMap Public 20Q1,2020-05-05,Achilles_gene_dependency_v2.csv,https://ndownloader.figshare.com/files/22543826,9524fa36777aefea2bc936134f606ece
DepMap Public 20Q1,2020-02-01,Achilles_guide_efficacy.csv,https://ndownloader.figshare.com/files/21521913,1ffdaa12f6564151db472477c9558de0
DepMap Public 20Q1,2020-02-01,Achilles_common_essentials.csv,https://ndownloader.figshare.com/files/21521865,a12e54019cb5c6488099a5e0537fa40e
DepMap Public 20Q1,2020-02-01,common_essentials.csv,https://ndownloader.figshare.com/files/21521991,e6e83eff018b4a1c24e8690a51ae5f32
DepMap Public 20Q1,2020-02-01,nonessentials.csv,https://ndownloader.figshare.com/files/21521994,204ccbd0bfb5f9e319456b2c6e305771
DepMap Public 20Q1,2020-05-05,Achilles_logfold_change_v2.csv,https://ndownloader.figshare.com/files/22543823,f824cca41d64e4750978a766253190d1
DepMap Public 20Q1,2020-05-05,Achilles_raw_readcounts_v2.csv,https://ndownloader.figshare.com/files/22544348,c7e6ee81303ca63ca8fb3eb3f570e2ee
DepMap Public 20Q1,2020-02-01,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/21521916,8aa69455d560aaa143d7ea03f90eb5a7
DepMap Public 20Q1,2020-02-01,Achilles_high_variance_genes.csv,https://ndownloader.figshare.com/files/21521919,f251cabfb68aa621aa81059ea4fe6899
DepMap Public 20Q1,2020-02-01,Achilles_replicate_map.csv,https://ndownloader.figshare.com/files/21521928,3dd6a4776707dac963545d710eb72e8f
DepMap Public 20Q1,2020-02-01,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/21521868,c72efce070965f14b45a04ac3b20e8bd
DepMap Public 20Q1,2020-02-01,CCLE_RNAseq_reads.csv,https://ndownloader.figshare.com/files/21521976,555ede7813920426c0438f4e7e45ccee
DepMap Public 20Q1,2020-02-01,CCLE_expression_full.csv,https://ndownloader.figshare.com/files/21521937,646a8ed1ea5d081ce17599f5ce02b4f4
DepMap Public 20Q1,2020-02-01,CCLE_expression.csv,https://ndownloader.figshare.com/files/21521940,b1172b7d8c5a46e59c7e2bfa768b2d9d
DepMap Public 20Q1,2020-02-01,CCLE_RNAseq_transcripts.csv,https://ndownloader.figshare.com/files/21521985,797a8bd30cf00dc8bce001e103456713
DepMap Public 20Q1,2020-02-01,CCLE_gene_cn.csv,https://ndownloader.figshare.com/files/21521964,45189464093e3061000fbb43a665b30d
DepMap Public 20Q1,2020-02-01,CCLE_segmented_cn.csv,https://ndownloader.figshare.com/files/21521988,e58a1e48814a57b7c06accac4cf79354
DepMap Public 20Q1,2020-02-01,CCLE_fusions.csv,https://ndownloader.figshare.com/files/21521946,775fa49d6aa7e6fb3c7d072bc6707d31
DepMap Public 20Q1,2020-02-01,CCLE_fusions_unfiltered.csv,https://ndownloader.figshare.com/files/21521943,c18bcb5a075012957839fb00f022b287
DepMap Public 20Q1,2020-02-01,CCLE_mutations.csv,https://ndownloader.figshare.com/files/21521967,9a7f547c5624670dce789940780c796b
DepMap Public 20Q1,2020-05-05,README_v2.txt,https://ndownloader.figshare.com/files/22543694,e49f7c22cd3ab8e734e1c2d5b5d2d451
DepMap Public 20Q1,2020-02-21,sample_info_v2.csv,https://ndownloader.figshare.com/files/21522000,
DepMap Public 19Q4,2020-05-05,Achilles_gene_effect_unscaled_v2.csv,https://ndownloader.figshare.com/files/22543637,984a4ea24ae74472b68ebf8a06baa930
DepMap Public 19Q4,2020-05-05,Achilles_gene_effect_v2.csv,https://ndownloader.figshare.com/files/22543640,df6b1213998cf815b33f74b13a28ea58
DepMap Public 19Q4,2020-05-05,Achilles_gene_dependency_v2.csv,https://ndownloader.figshare.com/files/22543634,f1815471441d727572b0c14391e4b8e9
DepMap Public 19Q4,2019-12-19,Achilles_guide_efficacy.csv,https://ndownloader.figshare.com/files/20234079,8fe453425187d52afbc704de522cc833
DepMap Public 19Q4,2019-12-19,Achilles_common_essentials.csv,https://ndownloader.figshare.com/files/20233980,66bca0aaa226ce9f56166a19c6c76525
DepMap Public 19Q4,2019-12-19,common_essentials.csv,https://ndownloader.figshare.com/files/20234406,e6e83eff018b4a1c24e8690a51ae5f32
DepMap Public 19Q4,2019-12-19,nonessentials.csv,https://ndownloader.figshare.com/files/20234409,204ccbd0bfb5f9e319456b2c6e305771
DepMap Public 19Q4,2020-05-05,Achilles_logfold_change_v2.csv,https://ndownloader.figshare.com/files/22543652,2be366baf157ff9d4169b91c8343672f
DepMap Public 19Q4,2020-05-05,Achilles_raw_readcounts_v2.csv,https://ndownloader.figshare.com/files/22544357,ef84ee4ac88e4a24af4924e4710c5e92
DepMap Public 19Q4,2019-12-19,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/20234082,bf20fa3355068f4c03a4bea01f596f7a
DepMap Public 19Q4,2019-12-19,Achilles_high_variance_genes.csv,https://ndownloader.figshare.com/files/20234088,f251cabfb68aa621aa81059ea4fe6899
DepMap Public 19Q4,2019-12-19,Achilles_replicate_map.csv,https://ndownloader.figshare.com/files/20234331,2d7415389d1deac13434521aec4ba8ee
DepMap Public 19Q4,2019-12-19,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/20233983,c72efce070965f14b45a04ac3b20e8bd
DepMap Public 19Q4,2019-12-19,CCLE_RNAseq_reads.csv,https://ndownloader.figshare.com/files/20234382,fa40def14ccab73ae0dd34d9d547be10
DepMap Public 19Q4,2019-12-19,CCLE_expression_full.csv,https://ndownloader.figshare.com/files/20234343,f40d4734899efc99c0c40e77c8f79c63
DepMap Public 19Q4,2019-12-19,CCLE_expression.csv,https://ndownloader.figshare.com/files/20234346,684862866f2b03b5597b0adcbcbad31d
DepMap Public 19Q4,2019-12-19,CCLE_RNAseq_transcripts.csv,https://ndownloader.figshare.com/files/20234397,8963a7b256121b1c1fef186cc25e8fce
DepMap Public 19Q4,2019-12-19,CCLE_gene_cn.csv,https://ndownloader.figshare.com/files/20234367,5357e30dbfdd421563d9b132d7803535
DepMap Public 19Q4,2019-12-19,CCLE_segmented_cn.csv,https://ndownloader.figshare.com/files/20237421,3b0e650f67df8f2ea4c0edd7e82bb999
DepMap Public 19Q4,2020-01-13,CCLE_fusions_v2.csv,https://ndownloader.figshare.com/files/20967591,1ee360c490b5891f4870a9bf5a544171
DepMap Public 19Q4,2020-01-13,CCLE_fusions_unfiltered_v2.csv,https://ndownloader.figshare.com/files/20967588,828f2157d64a7a80df005b1aecad9279
DepMap Public 19Q4,2019-12-19,CCLE_mutations.csv,https://ndownloader.figshare.com/files/20274747,b758ac100a51b6b2c9117df01babcf70
DepMap Public 19Q4,2020-05-05,README_v2.txt,https://ndownloader.figshare.com/files/22543658,ac16d4a1f6e96c83a3849e83aa95aff1
DepMap Public 19Q4,2019-12-19,sample_info.csv,https://ndownloader.figshare.com/files/20274744,2b239bf8bcbbb267bbe13351ac9c5109
DepMap Public 19Q3,2019-08-07,Achilles_gene_effect.csv,https://ndownloader.figshare.com/files/16757666,
DepMap Public 19Q3,2019-08-07,Achilles_gene_effect_unscaled.csv,https://ndownloader.figshare.com/files/16757663,
DepMap Public 19Q3,2019-08-07,Achilles_gene_dependency.csv,https://ndownloader.figshare.com/files/16757660,
DepMap Public 19Q3,2019-08-07,Achilles_guide_efficacy.csv,https://ndownloader.figshare.com/files/16757669,
DepMap Public 19Q3,2019-08-07,Achilles_common_essentials.csv,https://ndownloader.figshare.com/files/16757654,
DepMap Public 19Q3,2019-08-07,common_essentials.csv,https://ndownloader.figshare.com/files/16757714,
DepMap Public 19Q3,2019-08-07,nonessentials.csv,https://ndownloader.figshare.com/files/16757717,
DepMap Public 19Q3,2019-08-07,Achilles_logfold_change.csv,https://ndownloader.figshare.com/files/16757678,
DepMap Public 19Q3,2019-08-07,Achilles_raw_readcounts.csv,https://ndownloader.figshare.com/files/16757681,
DepMap Public 19Q3,2019-08-07,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/16757672,
DepMap Public 19Q3,2019-08-07,Achilles_high_variance_genes.csv,https://ndownloader.figshare.com/files/16757675,
DepMap Public 19Q3,2019-08-07,Achilles_replicate_map.csv,https://ndownloader.figshare.com/files/16757684,
DepMap Public 19Q3,2019-08-07,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/16757657,
DepMap Public 19Q3,2019-08-07,CCLE_RNAseq_reads.csv,https://ndownloader.figshare.com/files/16757705,
DepMap Public 19Q3,2019-08-07,CCLE_expression.csv,https://ndownloader.figshare.com/files/16757690,
DepMap Public 19Q3,2019-08-07,CCLE_expression_full.csv,https://ndownloader.figshare.com/files/16757687,
DepMap Public 19Q3,2019-08-07,CCLE_RNAseq_transcripts.csv,https://ndownloader.figshare.com/files/16757708,
DepMap Public 19Q3,2019-11-14,CCLE_gene_cn_v3.csv,https://ndownloader.figshare.com/files/18731303,
DepMap Public 19Q3,2019-08-07,CCLE_segmented_cn.csv,https://ndownloader.figshare.com/files/16757711,
DepMap Public 19Q3,2019-08-07,CCLE_fusions.csv,https://ndownloader.figshare.com/files/16757696,
DepMap Public 19Q3,2019-08-07,CCLE_fusions_unfiltered.csv,https://ndownloader.figshare.com/files/16757693,
DepMap Public 19Q3,2019-08-07,CCLE_mutations.csv,https://ndownloader.figshare.com/files/16757702,
DepMap Public 19Q3,2019-08-07,README.txt,https://ndownloader.figshare.com/files/16757720,
DepMap Public 19Q3,2019-08-07,sample_info.csv,https://ndownloader.figshare.com/files/16757723,
DepMap Public 19Q2,2019-05-01,Achilles_gene_effect.csv,https://ndownloader.figshare.com/files/15023465,
DepMap Public 19Q2,2019-05-01,Achilles_gene_effect_unscaled.csv,https://ndownloader.figshare.com/files/15023462,
DepMap Public 19Q2,2019-05-01,Achilles_gene_dependency.csv,https://ndownloader.figshare.com/files/15023459,
DepMap Public 19Q2,2019-05-01,Achilles_guide_efficacy.csv,https://ndownloader.figshare.com/files/15023468,
DepMap Public 19Q2,2019-05-01,Achilles_common_essentials.csv,https://ndownloader.figshare.com/files/15023453,
DepMap Public 19Q2,2019-05-01,common_essentials.csv,https://ndownloader.figshare.com/files/15023519,
DepMap Public 19Q2,2019-05-01,nonessentials.csv,https://ndownloader.figshare.com/files/15023522,
DepMap Public 19Q2,2019-05-01,Achilles_logfold_change.csv,https://ndownloader.figshare.com/files/15023477,
DepMap Public 19Q2,2019-05-01,Achilles_raw_readcounts.csv,https://ndownloader.figshare.com/files/15023450,
DepMap Public 19Q2,2019-05-01,Achilles_guide_map.csv,https://ndownloader.figshare.com/files/15023471,
DepMap Public 19Q2,2019-05-01,Achilles_replicate_map.csv,https://ndownloader.figshare.com/files/15023480,
DepMap Public 19Q2,2019-05-01,Achilles_dropped_guides.csv,https://ndownloader.figshare.com/files/15023456,
DepMap Public 19Q2,2019-05-01,Achilles_README.txt,https://ndownloader.figshare.com/files/15023474,
DepMap Public 19Q2,2019-05-01,CCLE_RNAseq_reads.csv,https://ndownloader.figshare.com/files/15023504,
DepMap Public 19Q2,2019-05-01,CCLE_expression.csv,https://ndownloader.figshare.com/files/15023486,
DepMap Public 19Q2,2019-05-01,CCLE_expression_full.csv,https://ndownloader.figshare.com/files/15023483,
DepMap Public 19Q2,2019-05-01,CCLE_RNAseq_transcripts.csv,https://ndownloader.figshare.com/files/15023513,
DepMap Public 19Q2,2019-05-01,CCLE_gene_cn.csv,https://ndownloader.figshare.com/files/15023495,
DepMap Public 19Q2,2019-05-01,CCLE_segmented_cn.csv,https://ndownloader.figshare.com/files/15023516,
DepMap Public 19Q2,2019-05-01,CCLE_fusions.csv,https://ndownloader.figshare.com/files/15023492,
DepMap Public 19Q2,2019-05-01,CCLE_fusions_unfiltered.csv,https://ndownloader.figshare.com/files/15023489,
DepMap Public 19Q2,2019-05-01,CCLE_mutations.csv,https://ndownloader.figshare.com/files/15023498,
DepMap Public 19Q2,2019-05-01,CCLE_README.raw,https://ndownloader.figshare.com/files/15023501,
DepMap Public 19Q2,2019-05-01,sample_info.csv,https://ndownloader.figshare.com/files/15023525,
